crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2017-04-18T00:00:00.000,13:30,,,40.8751400,-73.9049900,"(40.87514, -73.90499)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3653503,Van,Van,,,
2017-05-03T00:00:00.000,9:15,QUEENS,11434,40.6660540,-73.7798500,"(40.666054, -73.77985)",,,144-30    157 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3662169,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-29T00:00:00.000,19:00,,,,,,BAYCHESTER AVENUE               ,SCHIEFELIN AVENUE,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3659935,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-08T00:00:00.000,23:00,MANHATTAN,10036,40.7607460,-73.9882660,"(40.760746, -73.988266)",,,319       WEST 47 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3666078,Taxi,Sedan,Sedan,,
2017-05-04T00:00:00.000,19:00,BROOKLYN,11220,40.6330800,-74.0201950,"(40.63308, -74.020195)",,,530       BAY RIDGE AVENUE              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,3663119,Sedan,Sedan,Sedan,,
2017-04-27T00:00:00.000,22:23,,,40.7476900,-74.0041700,"(40.74769, -74.00417)",,,10 AVENUE                               ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3660780,Sedan,Sedan,,,
2017-04-25T00:00:00.000,12:30,QUEENS,11101,40.7520700,-73.9264760,"(40.75207, -73.926476)",NORTHERN BOULEVARD              ,37 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3656922,Box Truck,Box Truck,,,
2017-04-24T00:00:00.000,9:10,BROOKLYN,11210,40.6286470,-73.9520700,"(40.628647, -73.95207)",BEDFORD AVENUE                  ,AVENUE I,,0,0,0,0,0,0,0,0,Turning Improperly,Passing or Lane Usage Improper,,,,3656890,Sedan,Sedan,,,
2017-04-24T00:00:00.000,7:00,BROOKLYN,11223,40.6038550,-73.9722440,"(40.603855, -73.972244)",,,1999      MC DONALD AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3656335,Sedan,,,,
2017-04-21T00:00:00.000,4:00,,,40.7159270,-73.8088900,"(40.715927, -73.80889)",GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Obstruction/Debris,,,,,3654568,Sedan,,,,
2017-04-19T00:00:00.000,15:00,,,40.8233000,-73.8800300,"(40.8233, -73.88003)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3654040,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-20T00:00:00.000,13:30,,,40.5971220,-74.0041800,"(40.597122, -74.00418)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unsafe Lane Changing,,,,3654290,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-04T00:00:00.000,18:00,BROOKLYN,11218,40.6335900,-73.9736560,"(40.63359, -73.973656)",AVENUE F                        ,EAST 5 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3663765,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-30T00:00:00.000,15:30,,,40.8150900,-73.8360800,"(40.81509, -73.83608)",BRONX WHITESTONE BRIDGE         ,,,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,3665719,Motorcycle,,,,
2017-04-15T00:00:00.000,18:48,BRONX,10461,40.8496200,-73.8552860,"(40.84962, -73.855286)",,,1836      HONE AVENUE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3651741,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
2019-12-04T00:00:00.000,8:20,,,40.8436000,-73.9451100,"(40.8436, -73.94511)",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4252443,Sedan,Sedan,,,
2018-07-23T00:00:00.000,15:30,,,,,,,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3946804,Sedan,Pick-up Truck,,,
2017-05-05T00:00:00.000,11:50,,,40.7875250,-73.7948300,"(40.787525, -73.79483)",14 ROAD                         ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3664288,Flat Bed,Sedan,,,
2017-04-22T00:00:00.000,20:25,,,40.8092900,-73.9031300,"(40.80929, -73.90313)",BRUCKNER EXPRESSWAY             ,,,4,0,0,0,0,0,4,0,Accelerator Defective,Driver Inexperience,,,,3658513,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-01T00:00:00.000,10:25,STATEN ISLAND,10305,40.6010060,-74.0764540,"(40.601006, -74.076454)",STEUBEN STREET                  ,WEST FINGERBOARD ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3661550,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-01T00:00:00.000,10:50,,,40.8146360,-73.7958150,"(40.814636, -73.795815)",THROGS NECK BRIDGE              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3662039,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
2017-05-06T00:00:00.000,4:00,,,,,,BROOKLYN BRIDGE                 ,,,0,0,0,0,0,0,0,0,Failure to Keep Right,Failure to Yield Right-of-Way,,,,3664026,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-30T00:00:00.000,11:00,,,40.6781300,-73.9490700,"(40.67813, -73.94907)",,,94        GWENN LOOP                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3665594,Station Wagon/Sport Utility Vehicle,,,,
2017-04-18T00:00:00.000,9:10,,,40.8625340,-73.8970800,"(40.862534, -73.89708)",GRAND CONCOURSE                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3653855,Station Wagon/Sport Utility Vehicle,Taxi,,,
2017-05-09T00:00:00.000,17:00,,,40.7412800,-73.9025700,"(40.74128, -73.90257)",QUEENS BOULEVARD                ,61 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3666430,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-28T00:00:00.000,20:00,QUEENS,11354,40.7558600,-73.8361500,"(40.75586, -73.83615)",,,131-06    40 ROAD                       ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3659325,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-07T00:00:00.000,20:00,,,40.7376820,-73.8520600,"(40.737682, -73.85206)",HORACE HARDING EXPRESSWAY       ,108 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3665236,Sedan,Sedan,,,
2017-05-06T00:00:00.000,21:07,,,40.8481140,-73.9014740,"(40.848114, -73.901474)",EAST TREMONT AVENUE             ,VALENTINE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3664727,Sedan,Sedan,,,
2017-04-30T00:00:00.000,18:35,QUEENS,11432,40.7150230,-73.8076500,"(40.715023, -73.80765)",PARSONS BOULEVARD               ,COOLIDGE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3660269,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-06T00:00:00.000,19:40,MANHATTAN,10027,40.8136060,-73.9486800,"(40.813606, -73.94868)",,,2433      8 AVENUE                      ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3666136,Bike,Sedan,,,
2017-05-06T00:00:00.000,20:30,MANHATTAN,10009,40.7269860,-73.9857560,"(40.726986, -73.985756)",1 AVENUE                        ,EAST 7 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Driver Inattention/Distraction,,,,3664695,Taxi,Taxi,,,
2017-04-16T00:00:00.000,18:15,BROOKLYN,11230,40.6193960,-73.9695740,"(40.619396, -73.969574)",OCEAN PARKWAY                   ,AVENUE L,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3653975,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2017-05-04T00:00:00.000,22:44,QUEENS,11418,40.6986900,-73.8380600,"(40.69869, -73.83806)",86 AVENUE                       ,111 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3663175,Sedan,Sedan,,,
2017-04-23T00:00:00.000,13:10,BROOKLYN,11235,40.5767360,-73.9654700,"(40.576736, -73.96547)",,,252       BRIGHTON BEACH AVENUE         ,0,0,0,0,0,0,0,0,Unspecified,,,,,3655734,Station Wagon/Sport Utility Vehicle,,,,
2017-04-28T00:00:00.000,21:05,QUEENS,11360,40.7814060,-73.7781750,"(40.781406, -73.778175)",212 STREET                      ,23 AVENUE,,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,3659328,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-18T00:00:00.000,19:05,,,40.7011800,-73.9877800,"(40.70118, -73.98778)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3653331,Station Wagon/Sport Utility Vehicle,Van,,,
2017-04-21T00:00:00.000,15:42,MANHATTAN,10036,40.7546840,-73.9842450,"(40.754684, -73.984245)",,,1095      AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Passing or Lane Usage Improper,,,,3655506,Bus,Sedan,,,
2017-04-26T00:00:00.000,13:30,BROOKLYN,11217,40.6835060,-73.9759400,"(40.683506, -73.97594)",ATLANTIC AVENUE                 ,FORT GREENE PLACE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3658133,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2017-04-27T00:00:00.000,7:00,,,40.6964400,-73.9222800,"(40.69644, -73.92228)",CENTRAL AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3658286,Sedan,Taxi,,,
2017-05-08T00:00:00.000,15:27,,,,,,SHORE PARKWAY                   ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3665915,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-20T00:00:00.000,10:25,BROOKLYN,11220,40.6383130,-74.0066300,"(40.638313, -74.00663)",55 STREET                       ,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3654439,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-08T00:00:00.000,12:20,,,40.7325550,-73.9250900,"(40.732555, -73.92509)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3666503,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2017-05-07T00:00:00.000,9:00,BRONX,10467,40.8790550,-73.8743900,"(40.879055, -73.87439)",EAST GUN HILL ROAD              ,PERRY AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3666417,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-09T00:00:00.000,16:05,BROOKLYN,11211,40.7119700,-73.9610400,"(40.71197, -73.96104)",SOUTH 3 STREET                  ,DRIGGS AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3667302,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2017-04-21T00:00:00.000,20:05,BROOKLYN,11236,40.6343650,-73.8888300,"(40.634365, -73.88883)",SEAVIEW AVENUE                  ,EAST 98 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3656091,Sedan,Sedan,,,
2017-04-27T00:00:00.000,0:31,MANHATTAN,10021,40.7736900,-73.9619450,"(40.77369, -73.961945)",PARK AVENUE                     ,EAST 76 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3658179,Sedan,Sedan,,,
2017-05-06T00:00:00.000,23:45,,,40.6290360,-74.1653800,"(40.629036, -74.16538)",GRANDVIEW AVENUE                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3664442,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-02T00:00:00.000,16:00,MANHATTAN,10033,40.8461380,-73.9342400,"(40.846138, -73.93424)",WEST 177 STREET                 ,AUDUBON AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3662216,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2017-05-01T00:00:00.000,2:00,QUEENS,11421,40.6859630,-73.8565400,"(40.685963, -73.85654)",ATLANTIC AVENUE                 ,85 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Pavement Slippery,Pavement Slippery,,,3660666,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
2017-05-05T00:00:00.000,9:30,,,40.7236480,-73.9910300,"(40.723648, -73.99103)",EAST HOUSTON STREET             ,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3664239,Sedan,Sedan,,,
2017-04-20T00:00:00.000,18:00,QUEENS,11364,40.7362750,-73.7728650,"(40.736275, -73.772865)",73 AVENUE                       ,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3654365,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-01T00:00:00.000,7:30,,,40.6962050,-73.9178200,"(40.696205, -73.91782)",WILSON AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3661471,Sedan,,,,
2017-05-04T00:00:00.000,6:30,BRONX,10454,40.8055570,-73.9104700,"(40.805557, -73.91047)",BRUCKNER BOULEVARD              ,EAST 140 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3662903,Sedan,Sedan,,,
2017-04-25T00:00:00.000,21:30,BRONX,10462,40.8463300,-73.8608100,"(40.84633, -73.86081)",MORRIS PARK AVENUE              ,MULINER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3657638,Convertible,Station Wagon/Sport Utility Vehicle,,,
2017-04-24T00:00:00.000,7:30,,,40.6999300,-73.9618800,"(40.69993, -73.96188)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3656473,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-01T00:00:00.000,20:45,MANHATTAN,10010,40.7414050,-73.9833700,"(40.741405, -73.98337)",EAST 26 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3662071,Taxi,Sedan,,,
2017-04-29T00:00:00.000,11:15,,,40.7684860,-73.9555050,"(40.768486, -73.955505)",EAST 73 STREET                  ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3662231,Station Wagon/Sport Utility Vehicle,Moped,,,
2017-05-09T00:00:00.000,10:10,MANHATTAN,10037,40.8153270,-73.9357600,"(40.815327, -73.93576)",WEST 139 STREET                 ,5 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3666148,Sedan,Bus,,,
2017-04-14T00:00:00.000,16:16,QUEENS,11368,40.7439580,-73.8676500,"(40.743958, -73.86765)",,,46-07     JUNCTION BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3651962,Station Wagon/Sport Utility Vehicle,Taxi,,,
2017-05-06T00:00:00.000,23:00,BROOKLYN,11207,40.6626630,-73.8935200,"(40.662663, -73.89352)",,,591       PENNSYLVANIA AVENUE           ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3665291,Sedan,Sedan,,,
2017-04-19T00:00:00.000,11:56,MANHATTAN,10036,40.7582170,-73.9890700,"(40.758217, -73.98907)",,,688       8 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3655465,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-30T00:00:00.000,16:00,MANHATTAN,10003,,,,EAST 14 STREET                  ,UNION SQUARE EAST,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3660177,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Taxi,,
2017-04-21T00:00:00.000,21:50,MANHATTAN,10001,40.7490540,-73.9883500,"(40.749054, -73.98835)",,,901       AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3658741,Sedan,Sedan,,,
2017-04-21T00:00:00.000,12:05,MANHATTAN,10036,40.7576600,-73.9908400,"(40.75766, -73.99084)",,,330       WEST 42 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3655501,Sedan,Bus,,,
2017-04-14T00:00:00.000,12:00,BRONX,10469,40.8587230,-73.8334400,"(40.858723, -73.83344)",ASTOR AVENUE                    ,BRUNER AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,3651248,Sedan,Sedan,Sedan,Sedan,
2017-05-01T00:00:00.000,13:45,,,40.7272950,-73.9558100,"(40.727295, -73.95581)",CLIFFORD PLACE                  ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3661358,Sedan,Box Truck,,,
2017-05-08T00:00:00.000,11:45,,,40.6252800,-74.1354800,"(40.62528, -74.13548)",FOREST AVENUE                   ,BURNSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3667051,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-30T00:00:00.000,20:00,,,40.8450240,-73.9263200,"(40.845024, -73.92632)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3660984,Sedan,Tractor Truck Diesel,,,
2017-04-24T00:00:00.000,10:30,BRONX,10467,40.8653600,-73.8704300,"(40.86536, -73.87043)",SOUTHERN BOULEVARD              ,BRONX PARK EAST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3658069,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-25T00:00:00.000,12:08,BROOKLYN,11223,40.6075300,-73.9648200,"(40.60753, -73.96482)",QUENTIN ROAD                    ,EAST 8 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3657733,Sedan,,,,
2017-05-10T00:00:00.000,21:18,BRONX,10455,40.8160440,-73.9119500,"(40.816044, -73.91195)",SAINT ANNS AVENUE               ,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3670161,Sedan,Sedan,,,
2017-04-22T00:00:00.000,9:45,BROOKLYN,11211,40.7113500,-73.9614300,"(40.71135, -73.96143)",DRIGGS AVENUE                   ,SOUTH 4 STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3656554,Sedan,Tractor Truck Diesel,,,
2017-05-04T00:00:00.000,21:00,STATEN ISLAND,10307,40.5171000,-74.2338940,"(40.5171, -74.233894)",,,240       PAGE AVENUE                   ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3663797,Sedan,uhaul,,,
2017-04-25T00:00:00.000,16:50,QUEENS,11422,40.6647450,-73.7400300,"(40.664745, -73.74003)",BROOKVILLE BOULEVARD            ,141 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3657380,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
2017-04-29T00:00:00.000,11:54,BROOKLYN,11216,40.6798000,-73.9388500,"(40.6798, -73.93885)",,,1554      FULTON STREET                 ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3660308,Bike,Sedan,,,
2017-04-17T00:00:00.000,23:00,MANHATTAN,10037,40.8130950,-73.9416100,"(40.813095, -73.94161)",,,471       LENOX AVENUE                  ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3654091,Bike,Station Wagon/Sport Utility Vehicle,,,
2017-04-29T00:00:00.000,15:35,,,40.7982560,-73.8274400,"(40.798256, -73.82744)",BRONX WHITESTONE BRIDGE         ,,,6,0,0,0,0,0,6,0,Reaction to Uninvolved Vehicle,Following Too Closely,Following Too Closely,Unspecified,,3660791,Sedan,Sedan,Sedan,Sedan,
2017-04-29T00:00:00.000,17:15,,,40.6807000,-73.8966200,"(40.6807, -73.89662)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3660184,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-19T00:00:00.000,15:00,QUEENS,11367,40.7273900,-73.8194300,"(40.72739, -73.81943)",,,147-45    72 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3657118,Station Wagon/Sport Utility Vehicle,,,,
2017-04-16T00:00:00.000,0:20,,,40.6114040,-74.0095200,"(40.611404, -74.00952)",86 STREET                       ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3651626,Sedan,Sedan,,,
2017-04-27T00:00:00.000,17:51,,,,,,84 ROAD                         ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3658710,Motorscooter,Sedan,,,
2017-04-24T00:00:00.000,12:00,BROOKLYN,11238,40.6881500,-73.9598700,"(40.68815, -73.95987)",CLIFTON PLACE                   ,CLASSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3657096,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-08T00:00:00.000,17:45,QUEENS,11372,40.7517300,-73.8818300,"(40.75173, -73.88183)",,,35-31     85 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3665957,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2017-04-25T00:00:00.000,17:30,MANHATTAN,10001,40.7517970,-73.9946300,"(40.751797, -73.99463)",,,312       WEST 33 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3658418,Sedan,Sedan,,,
2017-04-14T00:00:00.000,18:35,BROOKLYN,11238,40.6844500,-73.9711300,"(40.68445, -73.97113)",,,420       CARLTON AVENUE                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3652932,Sedan,3-Door,,,
2017-04-26T00:00:00.000,5:10,BROOKLYN,11236,40.6399000,-73.9065100,"(40.6399, -73.90651)",,,8925      FLATLANDS AVENUE              ,1,0,1,0,0,0,0,0,Unspecified,,,,,3657503,Sedan,,,,
2017-04-30T00:00:00.000,5:40,MANHATTAN,10009,40.7226830,-73.9860100,"(40.722683, -73.98601)",,,13        AVENUE A                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3659830,Taxi,Taxi,,,
2017-05-01T00:00:00.000,19:30,,,40.8341140,-73.8632700,"(40.834114, -73.86327)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3661829,Sedan,Carry All,,,
2017-04-27T00:00:00.000,13:30,MANHATTAN,10023,40.7787970,-73.9820600,"(40.778797, -73.98206)",BROADWAY                        ,WEST 72 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3659049,Sedan,Sedan,,,
2017-05-06T00:00:00.000,17:27,BRONX,10473,40.8240050,-73.8738300,"(40.824005, -73.87383)",,,1630      BRUCKNER BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3665345,Sedan,Sedan,,,
2017-04-22T00:00:00.000,21:00,BRONX,10467,40.8802570,-73.8767850,"(40.880257, -73.876785)",EAST GUN HILL ROAD              ,TRYON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3655315,Station Wagon/Sport Utility Vehicle,Bus,,,
2017-05-03T00:00:00.000,21:55,,,40.7710840,-73.9082260,"(40.771084, -73.908226)",STEINWAY STREET                 ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3662744,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-01T00:00:00.000,12:20,,,40.6260600,-73.9970250,"(40.62606, -73.997025)",62 STREET                       ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,3661457,Van,,,,
2017-04-23T00:00:00.000,8:00,BROOKLYN,11208,40.6779370,-73.8718800,"(40.677937, -73.87188)",,,463       CONDUIT BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3656267,Sedan,Sedan,,,
2017-04-27T00:00:00.000,17:45,,,40.7693180,-73.8666000,"(40.769318, -73.8666)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3660823,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-12-03T00:00:00.000,10:50,QUEENS,11361,,,,NORTHERN BLVD                   ,216TH STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4251478,Station Wagon/Sport Utility Vehicle,,,,
2017-04-22T00:00:00.000,17:05,BROOKLYN,11224,40.5755400,-73.9796450,"(40.57554, -73.979645)",WEST 12 STREET                  ,SURF AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3655741,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-25T00:00:00.000,18:42,,,40.6866950,-73.8149800,"(40.686695, -73.81498)",129 STREET                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3657464,Station Wagon/Sport Utility Vehicle,,,,
2017-04-16T00:00:00.000,10:20,BRONX,10466,40.8905000,-73.8311540,"(40.8905, -73.831154)",DARK STREET                     ,DYRE AVENUE,,5,0,0,0,0,0,5,0,Other Vehicular,Failure to Yield Right-of-Way,Other Vehicular,,,3651506,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
